"year","factor_id","state_fips","county_fips","z_score","rank","quartile","last_updated"
2010,1,"05","011",0.138260325384347,49,3,"2015-07-27 14:13:00"
2010,1,"05","013",0.160566924953015,50,3,"2015-07-27 14:13:00"
2010,1,"05","015",-0.222514779884407,28,2,"2015-07-27 14:13:00"
2010,1,"05","017",0.379592694697405,62,4,"2015-07-27 14:13:00"
2010,1,"05","019",-0.423160366820941,14,1,"2015-07-27 14:13:00"
2010,1,"05","021",0.341864951039174,60,4,"2015-07-27 14:13:00"
2010,1,"05","023",-0.505387500435034,10,1,"2015-07-27 14:13:00"
2010,1,"05","025",-0.758072335600003,3,1,"2015-07-27 14:13:00"
2010,1,"05","027",0.344482562213049,61,4,"2015-07-27 14:13:00"
2010,1,"05","029",-0.275379144678519,23,2,"2015-07-27 14:13:00"
2010,1,"05","031",-0.183421326048503,32,2,"2015-07-27 14:13:00"
2010,1,"05","033",-0.182909184731875,33,2,"2015-07-27 14:13:00"
2010,1,"05","035",0.705172310595698,70,4,"2015-07-27 14:13:00"
2010,1,"05","037",0.058195566218237,45,3,"2015-07-27 14:13:00"
2010,1,"05","039",0.803105111253037,71,4,"2015-07-27 14:13:00"
2010,1,"05","041",0.422242685454334,64,4,"2015-07-27 14:13:00"
2010,1,"05","043",-0.050378392906807,38,2,"2015-07-27 14:13:00"
2010,1,"05","045",-0.741143219855925,4,1,"2015-07-27 14:13:00"
2010,1,"05","047",-0.456990146013729,13,1,"2015-07-27 14:13:00"
2010,1,"05","049",0.103292454376832,47,3,"2015-07-27 14:13:00"
2010,1,"05","051",0.286411427366556,56,3,"2015-07-27 14:13:00"
2010,1,"05","053",-0.58047310791171,7,1,"2015-07-27 14:13:00"
2010,1,"05","055",0.025077094409655,42,3,"2015-07-27 14:13:00"
2010,1,"05","057",-0.3127939130877,20,2,"2015-07-27 14:13:00"
2010,1,"05","059",-0.196850809462292,31,2,"2015-07-27 14:13:00"
2010,1,"05","061",-0.336978364150668,18,1,"2015-07-27 14:13:00"
2010,1,"05","063",-0.286503992167485,22,2,"2015-07-27 14:13:00"
2010,1,"05","065",0.086562504700331,46,3,"2015-07-27 14:13:00"
2010,1,"05","067",-0.032880231255365,40,3,"2015-07-27 14:13:00"
2010,1,"05","069",0.317936570634519,58,4,"2015-07-27 14:13:00"
2010,1,"05","071",-0.416274911341837,15,1,"2015-07-27 14:13:00"
2010,1,"05","073",0.004079300427924,41,3,"2015-07-27 14:13:00"
2010,1,"05","075",0.116978008448935,48,3,"2015-07-27 14:13:00"
2010,1,"05","077",0.330341771415054,59,4,"2015-07-27 14:13:00"
2010,1,"05","079",0.282598819787217,55,3,"2015-07-27 14:13:00"
2010,1,"05","081",-0.137442416733494,34,2,"2015-07-27 14:13:00"
2010,1,"05","083",0.185235065037243,51,3,"2015-07-27 14:13:00"
2010,1,"05","085",-0.202484363945195,30,2,"2015-07-27 14:13:00"
2010,1,"05","087",-0.26479489080155,26,2,"2015-07-27 14:13:00"
2010,1,"05","089",-0.317630803300294,19,1,"2015-07-27 14:13:00"
2010,1,"05","091",-0.069982024415496,37,2,"2015-07-27 14:13:00"
2010,1,"05","093",0.595431807360558,67,4,"2015-07-27 14:13:00"
2010,1,"05","095",1.0661750342274,73,4,"2015-07-27 14:13:00"
2010,1,"05","097",-0.232273917195699,27,2,"2015-07-27 14:13:00"
2010,1,"05","099",0.21812591848288,53,3,"2015-07-27 14:13:00"
2010,1,"05","101",-0.595439015275382,6,1,"2015-07-27 14:13:00"
2010,1,"05","103",0.278245618595883,54,3,"2015-07-27 14:13:00"
2010,1,"05","105",-0.130756127321967,35,2,"2015-07-27 14:13:00"
2010,1,"05","107",1.43739213189628,74,4,"2015-07-27 14:13:00"
2010,1,"05","109",-0.312367128657177,21,2,"2015-07-27 14:13:00"
2010,1,"05","111",0.975526021184318,72,4,"2015-07-27 14:13:00"
2010,1,"05","113",-0.552703667632348,9,1,"2015-07-27 14:13:00"
2010,1,"05","115",-0.667963916168919,5,1,"2015-07-27 14:13:00"
2010,1,"05","117",0.386278984108932,63,4,"2015-07-27 14:13:00"
2010,1,"05","119",-0.033506181753465,39,3,"2015-07-27 14:13:00"
2010,1,"05","121",-0.501261917606645,11,1,"2015-07-27 14:13:00"
2010,1,"05","123",0.50680290728862,65,4,"2015-07-27 14:13:00"
2010,1,"05","125",-0.577770139851731,8,1,"2015-07-27 14:13:00"
2010,1,"05","127",-0.272789985800013,24,2,"2015-07-27 14:13:00"
2010,1,"05","129",0.315489673232854,57,4,"2015-07-27 14:13:00"
2010,1,"05","131",-0.348074759344266,17,1,"2015-07-27 14:13:00"
2010,1,"05","133",0.604195114333962,69,4,"2015-07-27 14:13:00"
2010,1,"05","135",0.054952004546263,44,3,"2015-07-27 14:13:00"
2010,1,"05","137",-0.476935205066836,12,1,"2015-07-27 14:13:00"
2010,1,"05","139",0.59776489558075,68,4,"2015-07-27 14:13:00"
2010,1,"05","141",0.199518117312078,52,3,"2015-07-27 14:13:00"
2010,1,"05","143",-0.823398805765386,2,1,"2015-07-27 14:13:00"
2010,1,"05","145",-0.384180722166509,16,1,"2015-07-27 14:13:00"
2010,1,"05","147",1.5,75,4,"2015-07-27 14:13:00"
2010,1,"05","149",0.031678026935076,43,3,"2015-07-27 14:13:00"
2010,1,"06","001",-0.356663103348268,18,2,"2015-07-27 14:13:00"
2010,1,"06","003",NA,999,NA,"2015-07-27 14:13:00"
2010,1,"06","005",0.017454344489942,29,3,"2015-07-27 14:13:00"
2010,1,"06","007",0.415767998432862,44,4,"2015-07-27 14:13:00"
2010,1,"06","009",-0.089670484261819,25,2,"2015-07-27 14:13:00"
2010,1,"06","011",-0.46554603081946,10,1,"2015-07-27 14:13:00"
2010,1,"06","013",-0.449127176676979,12,1,"2015-07-27 14:13:00"
2010,1,"06","015",0.946326434017039,54,4,"2015-07-27 14:13:00"
2010,1,"06","017",-0.319832425090361,19,2,"2015-07-27 14:13:00"
2010,1,"06","019",0.201399147795818,36,3,"2015-07-27 14:13:00"
2010,1,"06","021",0.441245530722919,46,4,"2015-07-27 14:13:00"
2010,1,"06","023",0.439517230286869,45,4,"2015-07-27 14:13:00"
2010,1,"06","025",-0.002987277908864,28,2,"2015-07-27 14:13:00"
2010,1,"06","027",0.657819454330097,50,4,"2015-07-27 14:13:00"
2010,1,"06","029",0.467587213231002,48,4,"2015-07-27 14:13:00"
2010,1,"06","031",0.094184924193916,33,3,"2015-07-27 14:13:00"
2010,1,"06","033",0.947369373935345,55,4,"2015-07-27 14:13:00"
2010,1,"06","035",0.296783452895787,40,3,"2015-07-27 14:13:00"
2010,1,"06","037",-0.303771150348442,20,2,"2015-07-27 14:13:00"
2010,1,"06","039",0.027645357405965,31,3,"2015-07-27 14:13:00"
2010,1,"06","041",-0.910196015418566,1,1,"2015-07-27 14:13:00"
2010,1,"06","043",0.285579298344838,39,3,"2015-07-27 14:13:00"
2010,1,"06","045",0.475811539443933,49,4,"2015-07-27 14:13:00"
2010,1,"06","047",0.165075040355374,35,3,"2015-07-27 14:13:00"
2010,1,"06","049",0.735652570519138,51,4,"2015-07-27 14:13:00"
2010,1,"06","051",-0.246320059991447,23,2,"2015-07-27 14:13:00"
2010,1,"06","053",-0.450587292562608,11,1,"2015-07-27 14:13:00"
2010,1,"06","055",-0.400436781633758,16,2,"2015-07-27 14:13:00"
2010,1,"06","057",-0.263692459202094,22,2,"2015-07-27 14:13:00"
2010,1,"06","059",-0.717013744264833,4,1,"2015-07-27 14:13:00"
2010,1,"06","061",-0.556579786545923,7,1,"2015-07-27 14:13:00"
2010,1,"06","063",-0.060855544233181,27,2,"2015-07-27 14:13:00"
2010,1,"06","065",0.020881147078663,30,3,"2015-07-27 14:13:00"
2010,1,"06","067",0.053420872529825,32,3,"2015-07-27 14:13:00"
2010,1,"06","069",-0.677948194753412,5,1,"2015-07-27 14:13:00"
2010,1,"06","071",0.214838173600281,37,3,"2015-07-27 14:13:00"
2010,1,"06","073",-0.407856554195424,15,2,"2015-07-27 14:13:00"
2010,1,"06","075",-0.265957128738988,21,2,"2015-07-27 14:13:00"
2010,1,"06","077",0.138226787029828,34,3,"2015-07-27 14:13:00"
2010,1,"06","079",-0.417183416893422,14,1,"2015-07-27 14:13:00"
2010,1,"06","081",-0.760698027700183,3,1,"2015-07-27 14:13:00"
2010,1,"06","083",-0.432589129400977,13,1,"2015-07-27 14:13:00"
2010,1,"06","085",-0.839097311273447,2,1,"2015-07-27 14:13:00"
2010,1,"06","087",-0.568558696464757,6,1,"2015-07-27 14:13:00"
2010,1,"06","089",0.45259867669077,47,4,"2015-07-27 14:13:00"
2010,1,"06","091",NA,999,NA,"2015-07-27 14:13:00"
2010,1,"06","093",0.736397527603642,52,4,"2015-07-27 14:13:00"
2010,1,"06","095",-0.071255145132866,26,2,"2015-07-27 14:13:00"
2010,1,"06","097",-0.519421327170833,8,1,"2015-07-27 14:13:00"
2010,1,"06","099",0.2178180019383,38,3,"2015-07-27 14:13:00"
2010,1,"06","101",-0.175429943829989,24,2,"2015-07-27 14:13:00"
2010,1,"06","103",0.331558049600462,41,3,"2015-07-27 14:13:00"
2010,1,"06","105",1.28000761130834,56,4,"2015-07-27 14:13:00"
2010,1,"06","107",0.390141474725904,43,4,"2015-07-27 14:13:00"
2010,1,"06","109",0.342345028184089,42,3,"2015-07-27 14:13:00"
2010,1,"06","111",-0.489414455806988,9,1,"2015-07-27 14:13:00"
2010,1,"06","113",-0.358182815800657,17,2,"2015-07-27 14:13:00"
2010,1,"06","115",0.783419218777572,53,4,"2015-07-27 14:13:00"
2010,1,"08","001",0.157883038728614,37,3,"2015-07-27 14:13:00"
2010,1,"08","003",0.560583729872552,49,4,"2015-07-27 14:13:00"
2010,1,"08","005",-0.311250397283602,14,1,"2015-07-27 14:13:00"
2010,1,"08","007",-0.501748901809026,10,1,"2015-07-27 14:13:00"
2010,1,"08","009",0,23,2,"2015-07-27 14:13:00"
2010,1,"08","011",0.294713624232177,45,4,"2015-07-27 14:13:00"
2010,1,"08","013",-0.71228157442038,5,1,"2015-07-27 14:13:00"
2010,1,"08","014",-0.766401653485846,4,1,"2015-07-27 14:13:00"
2010,1,"08","015",-0.210627396810342,17,2,"2015-07-27 14:13:00"
2010,1,"08","017",NA,999,NA,"2015-07-27 14:13:00"
2010,1,"08","019",0.139448821566212,36,3,"2015-07-27 14:13:00"
2010,1,"08","021",0.195690574682445,39,3,"2015-07-27 14:13:00"
2010,1,"08","023",0,23,2,"2015-07-27 14:13:00"
2010,1,"08","025",0.333529824898668,47,4,"2015-07-27 14:13:00"
2010,1,"08","027",0,23,2,"2015-07-27 14:13:00"
2010,1,"08","029",0.032808614358809,34,3,"2015-07-27 14:13:00"
2010,1,"08","031",0.612129974843645,51,4,"2015-07-27 14:13:00"
2010,1,"08","033",NA,999,NA,"2015-07-27 14:13:00"
2010,1,"08","035",-1.02872404186101,1,1,"2015-07-27 14:13:00"
2010,1,"08","037",-0.984621046838504,2,1,"2015-07-27 14:13:00"
2010,1,"08","039",-0.503174945023476,9,1,"2015-07-27 14:13:00"
2010,1,"08","041",0.015348280367251,33,3,"2015-07-27 14:13:00"
2010,1,"08","043",0.978275265539123,55,4,"2015-07-27 14:13:00"
2010,1,"08","045",-0.136229678866234,18,2,"2015-07-27 14:13:00"
2010,1,"08","047",0,23,2,"2015-07-27 14:13:00"
2010,1,"08","049",0.001887823684516,32,3,"2015-07-27 14:13:00"
2010,1,"08","051",-0.398239033365049,12,1,"2015-07-27 14:13:00"
2010,1,"08","053",NA,999,NA,"2015-07-27 14:13:00"
2010,1,"08","055",0.757934198135698,54,4,"2015-07-27 14:13:00"
2010,1,"08","057",NA,999,NA,"2015-07-27 14:13:00"
2010,1,"08","059",-0.321580515202911,13,1,"2015-07-27 14:13:00"
2010,1,"08","061",NA,999,NA,"2015-07-27 14:13:00"
2010,1,"08","063",0.232837261341776,42,3,"2015-07-27 14:13:00"
2010,1,"08","065",-0.525887291829227,8,1,"2015-07-27 14:13:00"
2010,1,"08","067",-0.245582846335273,16,2,"2015-07-27 14:13:00"
2010,1,"08","069",-0.583346398909015,6,1,"2015-07-27 14:13:00"
2010,1,"08","071",0.595678305564747,50,4,"2015-07-27 14:13:00"
2010,1,"08","073",0,23,2,"2015-07-27 14:13:00"
2010,1,"08","075",-0.013729088590802,21,2,"2015-07-27 14:13:00"
2010,1,"08","077",0.274818582313509,44,4,"2015-07-27 14:13:00"
2010,1,"08","079",NA,999,NA,"2015-07-27 14:13:00"
2010,1,"08","081",0.133709867166597,35,3,"2015-07-27 14:13:00"
2010,1,"08","083",1.0745505732854,56,4,"2015-07-27 14:13:00"
2010,1,"08","085",-0.016824645812412,20,2,"2015-07-27 14:13:00"
2010,1,"08","087",0.232698135174512,41,3,"2015-07-27 14:13:00"
2010,1,"08","089",0.720578822225473,53,4,"2015-07-27 14:13:00"
2010,1,"08","091",0,23,2,"2015-07-27 14:13:00"
2010,1,"08","093",-0.005311955471365,22,2,"2015-07-27 14:13:00"
2010,1,"08","095",0,23,2,"2015-07-27 14:13:00"
2010,1,"08","097",-0.798087638080088,3,1,"2015-07-27 14:13:00"
2010,1,"08","099",0.26198419338346,43,4,"2015-07-27 14:13:00"
2010,1,"08","101",0.676684516453867,52,4,"2015-07-27 14:13:00"
2010,1,"08","103",0.329529947589845,46,4,"2015-07-27 14:13:00"
2010,1,"08","105",0.375545927412218,48,4,"2015-07-27 14:13:00"
2010,1,"08","107",-0.434098802977193,11,1,"2015-07-27 14:13:00"
2010,1,"08","109",-0.290659724528618,15,2,"2015-07-27 14:13:00"
2010,1,"08","111",NA,999,NA,"2015-07-27 14:13:00"
2010,1,"08","113",0,23,2,"2015-07-27 14:13:00"
2010,1,"08","115",NA,999,NA,"2015-07-27 14:13:00"
2010,1,"08","117",-0.534652240366822,7,1,"2015-07-27 14:13:00"
2010,1,"08","119",0.202577319961984,40,3,"2015-07-27 14:13:00"
2010,1,"08","121",0,23,2,"2015-07-27 14:13:00"
2010,1,"08","123",-0.030424228662411,19,2,"2015-07-27 14:13:00"
2010,1,"08","125",0.162056823746516,38,3,"2015-07-27 14:13:00"
2010,1,"09","001",-0.408878329811796,3,2,"2015-07-27 14:13:00"
2010,1,"09","003",0.32223723288063,5,3,"2015-07-27 14:13:00"
2010,1,"09","005",-0.104926213317207,4,2,"2015-07-27 14:13:00"
2010,1,"09","007",-0.453629887385852,2,1,"2015-07-27 14:13:00"
2010,1,"09","009",0.491298672604841,7,4,"2015-07-27 14:13:00"
2010,1,"09","011",0.343167547921725,6,3,"2015-07-27 14:13:00"
2010,1,"09","013",-0.759894745873933,1,1,"2015-07-27 14:13:00"
2010,1,"09","015",0.570625722981592,8,4,"2015-07-27 14:13:00"
2010,1,"10","001",0.333971536812684,3,3,"2015-07-27 14:13:00"
2010,1,"10","003",-0.574842678914464,1,1,"2015-07-27 14:13:00"
2010,1,"10","005",0.240871142101782,2,2,"2015-07-27 14:13:00"
2010,1,"11","001",0,1,1,"2015-07-27 14:13:00"
2010,1,"12","001",-0.384687178195862,16,1,"2015-07-27 14:13:00"
2010,1,"12","003",0.338511199250002,56,4,"2015-07-27 14:13:00"
2010,1,"12","005",0.029723516083183,38,3,"2015-07-27 14:13:00"
2010,1,"12","007",0.281988869636298,54,4,"2015-07-27 14:13:00"
2010,1,"12","009",-0.232696536954511,23,2,"2015-07-27 14:13:00"
2010,1,"12","011",-0.455935000101589,9,1,"2015-07-27 14:13:00"
2010,1,"12","013",0.102526349974948,42,3,"2015-07-27 14:13:00"
2010,1,"12","015",-0.265940808352984,22,2,"2015-07-27 14:13:00"
2010,1,"12","017",0.139799516064518,45,3,"2015-07-27 14:13:00"
2010,1,"12","019",-0.422737850278451,13,1,"2015-07-27 14:13:00"
2010,1,"12","021",-0.68230704800841,2,1,"2015-07-27 14:13:00"
2010,1,"12","023",0.238024439849232,52,4,"2015-07-27 14:13:00"
2010,1,"12","027",0.156339189006919,48,3,"2015-07-27 14:13:00"
2010,1,"12","029",0.554893473185913,62,4,"2015-07-27 14:13:00"
2010,1,"12","031",0.153134921884175,47,3,"2015-07-27 14:13:00"
2010,1,"12","033",0.079743068300729,41,3,"2015-07-27 14:13:00"
2010,1,"12","035",-0.522588468412205,7,1,"2015-07-27 14:13:00"
2010,1,"12","037",0.207277611943487,49,3,"2015-07-27 14:13:00"
2010,1,"12","039",0.465150432961405,58,4,"2015-07-27 14:13:00"
2010,1,"12","041",-0.038720572090143,33,2,"2015-07-27 14:13:00"
2010,1,"12","043",0.505486501447716,60,4,"2015-07-27 14:13:00"
2010,1,"12","045",-0.211256220177325,25,2,"2015-07-27 14:13:00"
2010,1,"12","047",0.046428114539255,40,3,"2015-07-27 14:13:00"
2010,1,"12","049",-0.223719876853293,24,2,"2015-07-27 14:13:00"
2010,1,"12","051",0.232228486083092,51,4,"2015-07-27 14:13:00"
2010,1,"12","053",-0.031887943666644,34,2,"2015-07-27 14:13:00"
2010,1,"12","055",0.136595248941774,44,3,"2015-07-27 14:13:00"
2010,1,"12","057",-0.297041048073737,20,2,"2015-07-27 14:13:00"
2010,1,"12","059",0.723612273671003,64,4,"2015-07-27 14:13:00"
2010,1,"12","061",-0.441822088288914,10,1,"2015-07-27 14:13:00"
2010,1,"12","063",-0.024701903428136,35,3,"2015-07-27 14:13:00"
2010,1,"12","065",0.446372485190616,57,4,"2015-07-27 14:13:00"
2010,1,"12","067",0.150284066576439,46,3,"2015-07-27 14:13:00"
2010,1,"12","069",-0.266836118284338,21,2,"2015-07-27 14:13:00"
2010,1,"12","071",-0.155699882857978,28,2,"2015-07-27 14:13:00"
2010,1,"12","073",-0.660230589964208,4,1,"2015-07-27 14:13:00"
2010,1,"12","075",0.748563147810608,65,4,"2015-07-27 14:13:00"
2010,1,"12","077",-0.122479172247173,30,2,"2015-07-27 14:13:00"
2010,1,"12","079",0.584768551947971,63,4,"2015-07-27 14:13:00"
2010,1,"12","081",-0.302365786086533,19,2,"2015-07-27 14:13:00"
2010,1,"12","083",0.108039574289082,43,3,"2015-07-27 14:13:00"
2010,1,"12","085",-0.324701412795075,18,2,"2015-07-27 14:13:00"
2010,1,"12","086",-0.562948097686183,5,1,"2015-07-27 14:13:00"
2010,1,"12","087",-0.157796792960362,27,2,"2015-07-27 14:13:00"
2010,1,"12","089",0.043624380806853,39,3,"2015-07-27 14:13:00"
2010,1,"12","091",-0.524449770637916,6,1,"2015-07-27 14:13:00"
2010,1,"12","093",0.497852806243531,59,4,"2015-07-27 14:13:00"
2010,1,"12","095",-0.432680502674025,11,1,"2015-07-27 14:13:00"
2010,1,"12","097",-0.417578037779326,14,1,"2015-07-27 14:13:00"
2010,1,"12","099",-0.405420671343031,15,1,"2015-07-27 14:13:00"
2010,1,"12","101",-0.01068323476613,36,3,"2015-07-27 14:13:00"
2010,1,"12","103",-0.168234221896948,26,2,"2015-07-27 14:13:00"
2010,1,"12","105",0.001874665060508,37,3,"2015-07-27 14:13:00"
2010,1,"12","107",0.82923528478323,66,4,"2015-07-27 14:13:00"
2010,1,"12","109",-0.677288600235288,3,1,"2015-07-27 14:13:00"
2010,1,"12","111",-0.14672322275676,29,2,"2015-07-27 14:13:00"
2010,1,"12","113",-0.430842761235981,12,1,"2015-07-27 14:13:00"
