"year","focus_area_id","state_fips","county_fips","z_score","rank","quartile","last_updated"
2022,1,"01","077",-0.571840307091498,7,1,"2022-04-01 15:30:00"
2022,1,"01","079",0.20022238034088,49,3,"2022-04-01 15:30:00"
2022,1,"01","081",-0.940123972257136,2,1,"2022-04-01 15:30:00"
2022,1,"01","083",-0.823222459368976,3,1,"2022-04-01 15:30:00"
2022,1,"01","085",1.07419175130641,66,4,"2022-04-01 15:30:00"
2022,1,"01","087",0.669808872192844,58,4,"2022-04-01 15:30:00"
2022,1,"01","089",-0.713174177918376,6,1,"2022-04-01 15:30:00"
2022,1,"01","091",0.763927979621119,62,4,"2022-04-01 15:30:00"
2022,1,"01","093",0.068660286389891,41,3,"2022-04-01 15:30:00"
2022,1,"01","095",-0.245452978340275,18,2,"2022-04-01 15:30:00"
2022,1,"01","097",-0.146514583563741,28,2,"2022-04-01 15:30:00"
2022,1,"01","099",0.436533896338499,56,4,"2022-04-01 15:30:00"
2022,1,"01","101",-0.243936300965001,19,2,"2022-04-01 15:30:00"
2022,1,"01","103",-0.171261393860748,25,2,"2022-04-01 15:30:00"
2022,1,"01","105",0.985919965660344,65,4,"2022-04-01 15:30:00"
2022,1,"01","107",-0.223443293028606,22,2,"2022-04-01 15:30:00"
2022,1,"01","109",-0.016544544985417,39,3,"2022-04-01 15:30:00"
2022,1,"01","111",-0.017829271077978,38,3,"2022-04-01 15:30:00"
2022,1,"01","113",-0.0379435009554,37,3,"2022-04-01 15:30:00"
2022,1,"01","115",-0.390960798329561,12,1,"2022-04-01 15:30:00"
2022,1,"01","117",-1.19744672437714,1,1,"2022-04-01 15:30:00"
2022,1,"01","119",0.712337522610582,60,4,"2022-04-01 15:30:00"
2022,1,"01","121",0.143382229953981,46,3,"2022-04-01 15:30:00"
2022,1,"01","123",-0.05249897684096,35,3,"2022-04-01 15:30:00"
2022,1,"01","125",-0.563612395680008,8,1,"2022-04-01 15:30:00"
2022,1,"01","127",0.88524834022951,64,4,"2022-04-01 15:30:00"
2022,1,"01","129",-0.308130109105936,15,1,"2022-04-01 15:30:00"
2022,1,"01","131",1.31427932358856,67,4,"2022-04-01 15:30:00"
2022,1,"01","133",-0.210211551228613,23,2,"2022-04-01 15:30:00"
2022,1,"02","013",NA,999,NA,"2022-04-01 15:30:00"
2022,1,"02","016",0,12,2,"2022-04-01 15:30:00"
2022,1,"02","020",-0.307550637276816,8,2,"2022-04-01 15:30:00"
2022,1,"02","050",0.552596212725707,21,4,"2022-04-01 15:30:00"
2022,1,"02","060",NA,999,NA,"2022-04-01 15:30:00"
2022,1,"02","068",NA,999,NA,"2022-04-01 15:30:00"
2022,1,"02","070",0.675680228132585,23,4,"2022-04-01 15:30:00"
2022,1,"02","090",-0.42776018484369,5,1,"2022-04-01 15:30:00"
2022,1,"02","100",0,12,2,"2022-04-01 15:30:00"
2022,1,"02","105",0,12,2,"2022-04-01 15:30:00"
2022,1,"02","110",-0.451956608165476,4,1,"2022-04-01 15:30:00"
2022,1,"02","122",-0.31765169417258,7,2,"2022-04-01 15:30:00"
2022,1,"02","130",-0.502493627598395,2,1,"2022-04-01 15:30:00"
2022,1,"02","150",-0.504434282901355,1,1,"2022-04-01 15:30:00"
2022,1,"02","158",1.04098558598068,24,4,"2022-04-01 15:30:00"
2022,1,"02","164",0,12,2,"2022-04-01 15:30:00"
2022,1,"02","170",-0.401123572513666,6,1,"2022-04-01 15:30:00"
2022,1,"02","180",0.589757810347733,22,4,"2022-04-01 15:30:00"
2022,1,"02","185",-0.147748348677681,11,2,"2022-04-01 15:30:00"
2022,1,"02","188",0.498424037223996,20,4,"2022-04-01 15:30:00"
2022,1,"02","195",0,12,2,"2022-04-01 15:30:00"
2022,1,"02","198",0.183572878005585,18,3,"2022-04-01 15:30:00"
2022,1,"02","220",-0.492368343840073,3,1,"2022-04-01 15:30:00"
2022,1,"02","230",NA,999,NA,"2022-04-01 15:30:00"
2022,1,"02","240",-0.219113345755523,9,2,"2022-04-01 15:30:00"
2022,1,"02","261",-0.188485013745686,10,2,"2022-04-01 15:30:00"
2022,1,"02","275",0,12,2,"2022-04-01 15:30:00"
2022,1,"02","282",NA,999,NA,"2022-04-01 15:30:00"
2022,1,"02","290",0.419668907074648,19,4,"2022-04-01 15:30:00"
2022,1,"04","001",0.985860888882491,15,4,"2022-04-01 15:30:00"
2022,1,"04","003",-0.320263035328948,5,2,"2022-04-01 15:30:00"
2022,1,"04","005",-0.112868951137282,10,3,"2022-04-01 15:30:00"
2022,1,"04","007",0.644085587894182,12,4,"2022-04-01 15:30:00"
2022,1,"04","009",-0.197721381169741,9,3,"2022-04-01 15:30:00"
2022,1,"04","011",-0.364871669585091,4,1,"2022-04-01 15:30:00"
2022,1,"04","012",0.708296370375096,13,4,"2022-04-01 15:30:00"
2022,1,"04","013",-0.417181139975876,2,1,"2022-04-01 15:30:00"
2022,1,"04","015",0.009510901765304,11,3,"2022-04-01 15:30:00"
2022,1,"04","017",0.737253005555074,14,4,"2022-04-01 15:30:00"
2022,1,"04","019",-0.258800881085331,7,2,"2022-04-01 15:30:00"
2022,1,"04","021",-0.386300241545645,3,1,"2022-04-01 15:30:00"
2022,1,"04","023",-0.49765653801703,1,1,"2022-04-01 15:30:00"
2022,1,"04","025",-0.230225094279341,8,2,"2022-04-01 15:30:00"
2022,1,"04","027",-0.299117822347862,6,2,"2022-04-01 15:30:00"
2022,1,"05","001",0.196776889218877,55,3,"2022-04-01 15:30:00"
2022,1,"05","003",0.118721136833253,49,3,"2022-04-01 15:30:00"
2022,1,"05","005",-0.272772223114966,25,2,"2022-04-01 15:30:00"
2022,1,"05","007",-1.13275926792261,1,1,"2022-04-01 15:30:00"
2022,1,"05","009",-0.432012636476994,17,1,"2022-04-01 15:30:00"
2022,1,"05","011",0.699098523299483,70,4,"2022-04-01 15:30:00"
2022,1,"05","013",0.350273457625226,61,4,"2022-04-01 15:30:00"
2022,1,"05","015",-0.099675635572898,32,2,"2022-04-01 15:30:00"
2022,1,"05","017",0.646123894485217,68,4,"2022-04-01 15:30:00"
2022,1,"05","019",-0.503505539489106,9,1,"2022-04-01 15:30:00"
2022,1,"05","021",0.162695120996491,52,3,"2022-04-01 15:30:00"
2022,1,"05","023",0.054831531635342,45,3,"2022-04-01 15:30:00"
2022,1,"05","025",-0.313493498350773,23,2,"2022-04-01 15:30:00"
2022,1,"05","027",0.004112718665291,40,3,"2022-04-01 15:30:00"
2022,1,"05","029",-0.243587399906968,26,2,"2022-04-01 15:30:00"
2022,1,"05","031",-0.467538720574577,10,1,"2022-04-01 15:30:00"
2022,1,"05","033",-0.531961632440429,6,1,"2022-04-01 15:30:00"
2022,1,"05","035",0.543115907587783,66,4,"2022-04-01 15:30:00"
2022,1,"05","037",0.451222297853423,64,4,"2022-04-01 15:30:00"
2022,1,"05","039",0.322063929057128,59,4,"2022-04-01 15:30:00"
2022,1,"05","041",0.491727369774903,65,4,"2022-04-01 15:30:00"
2022,1,"05","043",0.106531819483755,48,3,"2022-04-01 15:30:00"
2022,1,"05","045",-0.60488448249843,5,1,"2022-04-01 15:30:00"
2022,1,"05","047",0.119455662964932,50,3,"2022-04-01 15:30:00"
2022,1,"05","049",-0.158123018708013,30,2,"2022-04-01 15:30:00"
2022,1,"05","051",0.186111083891009,53,3,"2022-04-01 15:30:00"
2022,1,"05","053",-0.509835572554614,8,1,"2022-04-01 15:30:00"
2022,1,"05","055",-0.449918591862549,16,1,"2022-04-01 15:30:00"
2022,1,"05","057",-0.234668019099431,27,2,"2022-04-01 15:30:00"
2022,1,"05","059",-0.044468412715138,35,2,"2022-04-01 15:30:00"
2022,1,"05","061",0.008258565288606,41,3,"2022-04-01 15:30:00"
2022,1,"05","063",-0.458726202309366,14,1,"2022-04-01 15:30:00"
2022,1,"05","065",0.186194276756704,54,3,"2022-04-01 15:30:00"
2022,1,"05","067",0.265074688597629,58,4,"2022-04-01 15:30:00"
2022,1,"05","069",0.628144864592974,67,4,"2022-04-01 15:30:00"
2022,1,"05","071",-0.197605297061883,29,2,"2022-04-01 15:30:00"
2022,1,"05","073",-0.062973661593161,34,2,"2022-04-01 15:30:00"
2022,1,"05","075",0.248043710517091,57,4,"2022-04-01 15:30:00"
2022,1,"05","077",0.828408605159153,72,4,"2022-04-01 15:30:00"
2022,1,"05","079",-0.02503620465954,37,2,"2022-04-01 15:30:00"
2022,1,"05","081",0.030030370295385,44,3,"2022-04-01 15:30:00"
2022,1,"05","083",0.003765699843928,39,3,"2022-04-01 15:30:00"
2022,1,"05","085",-0.426373945035147,18,1,"2022-04-01 15:30:00"
2022,1,"05","087",-0.459851242093546,13,1,"2022-04-01 15:30:00"
2022,1,"05","089",-0.00013951117671,38,2,"2022-04-01 15:30:00"
2022,1,"05","091",0.144143322645358,51,3,"2022-04-01 15:30:00"
2022,1,"05","093",1.18121791509809,73,4,"2022-04-01 15:30:00"
2022,1,"05","095",1.5,74,4,"2022-04-01 15:30:00"
2022,1,"05","097",-0.064889779846095,33,2,"2022-04-01 15:30:00"
2022,1,"05","099",-0.228661141286016,28,2,"2022-04-01 15:30:00"
2022,1,"05","101",0.081026293766283,46,3,"2022-04-01 15:30:00"
2022,1,"05","103",0.348561801707995,60,4,"2022-04-01 15:30:00"
2022,1,"05","105",-0.514031770033954,7,1,"2022-04-01 15:30:00"
2022,1,"05","107",1.5,74,4,"2022-04-01 15:30:00"
2022,1,"05","109",-0.460673856228965,12,1,"2022-04-01 15:30:00"
2022,1,"05","111",0.76994909096328,71,4,"2022-04-01 15:30:00"
2022,1,"05","113",-0.038305378878547,36,2,"2022-04-01 15:30:00"
2022,1,"05","115",-0.637915842856008,4,1,"2022-04-01 15:30:00"
2022,1,"05","117",0.234109906489731,56,3,"2022-04-01 15:30:00"
2022,1,"05","119",-0.157696900281483,31,2,"2022-04-01 15:30:00"
2022,1,"05","121",0.026919350774896,42,3,"2022-04-01 15:30:00"
2022,1,"05","123",0.098401515808502,47,3,"2022-04-01 15:30:00"
2022,1,"05","125",-0.67381932568936,3,1,"2022-04-01 15:30:00"
2022,1,"05","127",0.413151734164537,63,4,"2022-04-01 15:30:00"
2022,1,"05","129",0.029942848413203,43,3,"2022-04-01 15:30:00"
2022,1,"05","131",-0.274430746348242,24,2,"2022-04-01 15:30:00"
2022,1,"05","133",-0.423161660708491,19,1,"2022-04-01 15:30:00"
2022,1,"05","135",-0.46168101242418,11,1,"2022-04-01 15:30:00"
2022,1,"05","137",-0.409093619844008,21,2,"2022-04-01 15:30:00"
2022,1,"05","139",0.663127388109652,69,4,"2022-04-01 15:30:00"
2022,1,"05","141",-0.417897256213297,20,2,"2022-04-01 15:30:00"
2022,1,"05","143",-0.954078803138086,2,1,"2022-04-01 15:30:00"
2022,1,"05","145",-0.329610989062476,22,2,"2022-04-01 15:30:00"
2022,1,"05","147",0.390932430966054,62,4,"2022-04-01 15:30:00"
2022,1,"05","149",-0.452239756719779,15,1,"2022-04-01 15:30:00"
2022,1,"06","001",-0.516467059856776,8,1,"2022-04-01 15:30:00"
2022,1,"06","003",0,29,2,"2022-04-01 15:30:00"
2022,1,"06","005",-0.001585463274352,28,2,"2022-04-01 15:30:00"
2022,1,"06","007",0.206526287679187,42,3,"2022-04-01 15:30:00"
2022,1,"06","009",0.215747711235005,43,3,"2022-04-01 15:30:00"
2022,1,"06","011",-0.013547766968511,27,2,"2022-04-01 15:30:00"
2022,1,"06","013",-0.438726488351838,13,1,"2022-04-01 15:30:00"
2022,1,"06","015",0.512289091701645,51,4,"2022-04-01 15:30:00"
2022,1,"06","017",-0.363237322721032,19,2,"2022-04-01 15:30:00"
2022,1,"06","019",0.129737930597322,36,3,"2022-04-01 15:30:00"
2022,1,"06","021",0.218721441674647,44,3,"2022-04-01 15:30:00"
2022,1,"06","023",0.359802093902782,47,4,"2022-04-01 15:30:00"
2022,1,"06","025",0.039201204410347,31,3,"2022-04-01 15:30:00"
2022,1,"06","027",0.240993649086339,45,4,"2022-04-01 15:30:00"
2022,1,"06","029",0.406183635381297,49,4,"2022-04-01 15:30:00"
2022,1,"06","031",-0.016699176764927,26,2,"2022-04-01 15:30:00"
2022,1,"06","033",1.04405147817097,57,4,"2022-04-01 15:30:00"
2022,1,"06","035",0.155119068882816,38,3,"2022-04-01 15:30:00"
2022,1,"06","037",-0.311568907524629,21,2,"2022-04-01 15:30:00"
2022,1,"06","039",0.058811438888206,32,3,"2022-04-01 15:30:00"
2022,1,"06","041",-0.764035373850972,3,1,"2022-04-01 15:30:00"
2022,1,"06","043",0.125003189573588,35,3,"2022-04-01 15:30:00"
2022,1,"06","045",0.380274019027327,48,4,"2022-04-01 15:30:00"
2022,1,"06","047",0.098228915942914,34,3,"2022-04-01 15:30:00"
2022,1,"06","049",0.845263008171754,56,4,"2022-04-01 15:30:00"
2022,1,"06","051",-0.818204434035199,1,1,"2022-04-01 15:30:00"
2022,1,"06","053",-0.371641373184344,18,2,"2022-04-01 15:30:00"
2022,1,"06","055",-0.523938907490319,7,1,"2022-04-01 15:30:00"
2022,1,"06","057",-0.041609995078597,25,2,"2022-04-01 15:30:00"
2022,1,"06","059",-0.572936865796355,5,1,"2022-04-01 15:30:00"
2022,1,"06","061",-0.532571754247184,6,1,"2022-04-01 15:30:00"
2022,1,"06","063",0.719586479908561,54,4,"2022-04-01 15:30:00"
2022,1,"06","065",-0.125560861407902,22,2,"2022-04-01 15:30:00"
2022,1,"06","067",-0.060946913967322,24,2,"2022-04-01 15:30:00"
2022,1,"06","069",-0.373073249336928,17,2,"2022-04-01 15:30:00"
2022,1,"06","071",0.177707977087745,39,3,"2022-04-01 15:30:00"
2022,1,"06","073",-0.454218878384374,12,1,"2022-04-01 15:30:00"
2022,1,"06","075",-0.48014576368467,11,1,"2022-04-01 15:30:00"
2022,1,"06","077",0.187615353512919,40,3,"2022-04-01 15:30:00"
2022,1,"06","079",-0.378738194628127,16,2,"2022-04-01 15:30:00"
2022,1,"06","081",-0.775524443414449,2,1,"2022-04-01 15:30:00"
2022,1,"06","083",-0.362112270725512,20,2,"2022-04-01 15:30:00"
2022,1,"06","085",-0.735124505417767,4,1,"2022-04-01 15:30:00"
2022,1,"06","087",-0.426632693263169,14,1,"2022-04-01 15:30:00"
2022,1,"06","089",0.579026120334038,52,4,"2022-04-01 15:30:00"
2022,1,"06","091",0,29,2,"2022-04-01 15:30:00"
2022,1,"06","093",0.831532103968183,55,4,"2022-04-01 15:30:00"
2022,1,"06","095",-0.120802692207302,23,2,"2022-04-01 15:30:00"
2022,1,"06","097",-0.415649617211957,15,2,"2022-04-01 15:30:00"
2022,1,"06","099",0.199687065581604,41,3,"2022-04-01 15:30:00"
2022,1,"06","101",0.130614090128652,37,3,"2022-04-01 15:30:00"
2022,1,"06","103",0.606840225949318,53,4,"2022-04-01 15:30:00"
2022,1,"06","105",1.5,58,4,"2022-04-01 15:30:00"
2022,1,"06","107",0.096346196693621,33,3,"2022-04-01 15:30:00"
2022,1,"06","109",0.255317484175368,46,4,"2022-04-01 15:30:00"
2022,1,"06","111",-0.496889059503013,9,1,"2022-04-01 15:30:00"
2022,1,"06","113",-0.495738771170658,10,1,"2022-04-01 15:30:00"
2022,1,"06","115",0.502831005613234,50,4,"2022-04-01 15:30:00"
2022,1,"08","001",-0.117724697923883,25,2,"2022-04-01 15:30:00"
2022,1,"08","003",0.566014989356325,52,4,"2022-04-01 15:30:00"
2022,1,"08","005",-0.281980913722795,18,2,"2022-04-01 15:30:00"
2022,1,"08","007",-0.038909691836859,28,2,"2022-04-01 15:30:00"
2022,1,"08","009",0,29,2,"2022-04-01 15:30:00"
2022,1,"08","011",0.955026982159769,58,4,"2022-04-01 15:30:00"
2022,1,"08","013",-0.578269857062344,7,1,"2022-04-01 15:30:00"
2022,1,"08","014",-0.454247815936408,9,1,"2022-04-01 15:30:00"
2022,1,"08","015",-0.208001692866928,22,2,"2022-04-01 15:30:00"
2022,1,"08","017",0,29,2,"2022-04-01 15:30:00"
2022,1,"08","019",-0.465022718133815,8,1,"2022-04-01 15:30:00"
2022,1,"08","021",0.746219624496487,55,4,"2022-04-01 15:30:00"
2022,1,"08","023",0,29,2,"2022-04-01 15:30:00"
2022,1,"08","025",0.083376899745275,40,3,"2022-04-01 15:30:00"
2022,1,"08","027",0,29,2,"2022-04-01 15:30:00"
2022,1,"08","029",0.334932053700713,47,4,"2022-04-01 15:30:00"
2022,1,"08","031",-0.062701480181281,27,2,"2022-04-01 15:30:00"
2022,1,"08","033",0,29,2,"2022-04-01 15:30:00"
2022,1,"08","035",-0.678659503609044,3,1,"2022-04-01 15:30:00"
2022,1,"08","037",-0.699525101517201,2,1,"2022-04-01 15:30:00"
2022,1,"08","039",-0.409720283076934,11,1,"2022-04-01 15:30:00"
2022,1,"08","041",0.136383462317275,41,3,"2022-04-01 15:30:00"
2022,1,"08","043",0.296296623510662,46,4,"2022-04-01 15:30:00"
2022,1,"08","045",-0.366772062777114,13,1,"2022-04-01 15:30:00"
2022,1,"08","047",0,29,2,"2022-04-01 15:30:00"
2022,1,"08","049",-0.373616824215909,12,1,"2022-04-01 15:30:00"
2022,1,"08","051",-0.581617672566309,6,1,"2022-04-01 15:30:00"
2022,1,"08","053",NA,999,NA,"2022-04-01 15:30:00"
2022,1,"08","055",0.485562850830765,51,4,"2022-04-01 15:30:00"
2022,1,"08","057",NA,999,NA,"2022-04-01 15:30:00"
2022,1,"08","059",-0.2954374013969,16,2,"2022-04-01 15:30:00"
2022,1,"08","061",NA,999,NA,"2022-04-01 15:30:00"
2022,1,"08","063",0.209332975794004,43,3,"2022-04-01 15:30:00"
2022,1,"08","065",-0.322032456946777,15,1,"2022-04-01 15:30:00"
2022,1,"08","067",-0.326252557323396,14,1,"2022-04-01 15:30:00"
2022,1,"08","069",-0.424353936136038,10,1,"2022-04-01 15:30:00"
2022,1,"08","071",0.899117379885804,57,4,"2022-04-01 15:30:00"
2022,1,"08","073",-0.28993287294989,17,2,"2022-04-01 15:30:00"
2022,1,"08","075",0.208001147178845,42,3,"2022-04-01 15:30:00"
2022,1,"08","077",0.0128494441771,39,3,"2022-04-01 15:30:00"
2022,1,"08","079",NA,999,NA,"2022-04-01 15:30:00"
2022,1,"08","081",0.281245932126967,45,4,"2022-04-01 15:30:00"
2022,1,"08","083",0.623590744932681,53,4,"2022-04-01 15:30:00"
2022,1,"08","085",-0.110797001450207,26,2,"2022-04-01 15:30:00"
2022,1,"08","087",0.255340038246495,44,3,"2022-04-01 15:30:00"
2022,1,"08","089",1.29639792272306,59,4,"2022-04-01 15:30:00"
2022,1,"08","091",0,29,2,"2022-04-01 15:30:00"
2022,1,"08","093",-0.17601860858949,23,2,"2022-04-01 15:30:00"
2022,1,"08","095",0,29,2,"2022-04-01 15:30:00"
2022,1,"08","097",-0.80165366507616,1,1,"2022-04-01 15:30:00"
2022,1,"08","099",0.395972037714732,48,4,"2022-04-01 15:30:00"
2022,1,"08","101",0.696037235168613,54,4,"2022-04-01 15:30:00"
2022,1,"08","103",-0.240958758115054,21,2,"2022-04-01 15:30:00"
2022,1,"08","105",0.454497002302563,49,4,"2022-04-01 15:30:00"
2022,1,"08","107",-0.615577083245606,5,1,"2022-04-01 15:30:00"
2022,1,"08","109",0.832260298706643,56,4,"2022-04-01 15:30:00"
2022,1,"08","111",NA,999,NA,"2022-04-01 15:30:00"
2022,1,"08","113",0,29,2,"2022-04-01 15:30:00"
2022,1,"08","115",0,29,2,"2022-04-01 15:30:00"
2022,1,"08","117",-0.637740529444168,4,1,"2022-04-01 15:30:00"
2022,1,"08","119",-0.152390760917145,24,2,"2022-04-01 15:30:00"
2022,1,"08","121",0.466735773895817,50,4,"2022-04-01 15:30:00"
2022,1,"08","123",-0.260754213756994,20,2,"2022-04-01 15:30:00"
2022,1,"08","125",-0.264521258195945,19,2,"2022-04-01 15:30:00"
2022,1,"09","001",-0.807669107607726,1,1,"2022-04-01 15:30:00"
2022,1,"09","003",0.083209719892278,4,2,"2022-04-01 15:30:00"
2022,1,"09","005",0.43941073877645,7,4,"2022-04-01 15:30:00"
2022,1,"09","007",-0.385305708351539,3,2,"2022-04-01 15:30:00"
2022,1,"09","009",0.245498111305781,5,3,"2022-04-01 15:30:00"
2022,1,"09","011",0.270765808711686,6,3,"2022-04-01 15:30:00"
2022,1,"09","013",-0.472385892440976,2,1,"2022-04-01 15:30:00"
2022,1,"09","015",0.626476329714048,8,4,"2022-04-01 15:30:00"
2022,1,"10","001",0.564050902031427,3,3,"2022-04-01 15:30:00"
2022,1,"10","003",-0.388725661597292,1,1,"2022-04-01 15:30:00"
2022,1,"10","005",-0.175325240434131,2,2,"2022-04-01 15:30:00"
2022,1,"11","001",0,1,1,"2022-04-01 15:30:00"
2022,1,"12","001",-0.408383336688749,13,1,"2022-04-01 15:30:00"
2022,1,"12","003",0.108633174235953,42,3,"2022-04-01 15:30:00"
2022,1,"12","005",0.222045289928889,47,3,"2022-04-01 15:30:00"
2022,1,"12","007",0.230467596722792,48,3,"2022-04-01 15:30:00"
2022,1,"12","009",0.044051793965093,41,3,"2022-04-01 15:30:00"
2022,1,"12","011",-0.608383502525819,6,1,"2022-04-01 15:30:00"
2022,1,"12","013",-0.170106304064979,28,2,"2022-04-01 15:30:00"
2022,1,"12","015",-0.258776020993758,20,2,"2022-04-01 15:30:00"
2022,1,"12","017",0.855691542026393,65,4,"2022-04-01 15:30:00"
2022,1,"12","019",-0.253705030832222,21,2,"2022-04-01 15:30:00"
2022,1,"12","021",-0.836569980121393,3,1,"2022-04-01 15:30:00"
2022,1,"12","023",0.40257848359428,53,4,"2022-04-01 15:30:00"
2022,1,"12","027",-0.134292976120014,30,2,"2022-04-01 15:30:00"
2022,1,"12","029",0.543365919972225,62,4,"2022-04-01 15:30:00"
2022,1,"12","031",0.26564485041051,50,3,"2022-04-01 15:30:00"
2022,1,"12","033",0.382839244528322,52,4,"2022-04-01 15:30:00"
2022,1,"12","035",-0.217062524246686,23,2,"2022-04-01 15:30:00"
2022,1,"12","037",-0.11541487481384,33,2,"2022-04-01 15:30:00"
2022,1,"12","039",0.439618434848068,56,4,"2022-04-01 15:30:00"
2022,1,"12","041",0.002265177810873,38,3,"2022-04-01 15:30:00"
2022,1,"12","043",0.241193483601445,49,3,"2022-04-01 15:30:00"
2022,1,"12","045",0.532431544508224,61,4,"2022-04-01 15:30:00"
2022,1,"12","047",0.201822066260243,46,3,"2022-04-01 15:30:00"
2022,1,"12","049",-0.18549229691806,27,2,"2022-04-01 15:30:00"
2022,1,"12","051",-0.076518299076309,35,3,"2022-04-01 15:30:00"
2022,1,"12","053",0.025291652319393,40,3,"2022-04-01 15:30:00"
2022,1,"12","055",0.414657771857562,54,4,"2022-04-01 15:30:00"
2022,1,"12","057",-0.511746687627621,9,1,"2022-04-01 15:30:00"
2022,1,"12","059",0.663292971491018,63,4,"2022-04-01 15:30:00"
2022,1,"12","061",-0.404546790218671,14,1,"2022-04-01 15:30:00"
2022,1,"12","063",0.749000469078332,64,4,"2022-04-01 15:30:00"
2022,1,"12","065",0.148802235104162,44,3,"2022-04-01 15:30:00"
2022,1,"12","067",-0.093619413597253,34,2,"2022-04-01 15:30:00"
2022,1,"12","069",-0.200629746250615,25,2,"2022-04-01 15:30:00"
2022,1,"12","071",-0.354583228522164,15,1,"2022-04-01 15:30:00"
2022,1,"12","073",-0.428523126392987,12,1,"2022-04-01 15:30:00"
2022,1,"12","075",0.360017726019076,51,4,"2022-04-01 15:30:00"
2022,1,"12","077",-0.13330823409105,31,2,"2022-04-01 15:30:00"
2022,1,"12","079",0.442482262771698,57,4,"2022-04-01 15:30:00"
2022,1,"12","081",-0.300261911006396,19,2,"2022-04-01 15:30:00"
2022,1,"12","083",0.506372025581932,60,4,"2022-04-01 15:30:00"
2022,1,"12","085",-0.472330592040109,10,1,"2022-04-01 15:30:00"
2022,1,"12","086",-0.8449747047968,2,1,"2022-04-01 15:30:00"
2022,1,"12","087",-0.437541924524168,11,1,"2022-04-01 15:30:00"
2022,1,"12","089",-0.043481840735576,36,3,"2022-04-01 15:30:00"
2022,1,"12","091",-0.202451758909723,24,2,"2022-04-01 15:30:00"
2022,1,"12","093",0.442658608958869,58,4,"2022-04-01 15:30:00"
2022,1,"12","095",-0.655693193537965,5,1,"2022-04-01 15:30:00"
2022,1,"12","097",-0.559562038870936,7,1,"2022-04-01 15:30:00"
2022,1,"12","099",-0.529778830764902,8,1,"2022-04-01 15:30:00"
2022,1,"12","101",0.01679495788337,39,3,"2022-04-01 15:30:00"
2022,1,"12","103",-0.143697766644259,29,2,"2022-04-01 15:30:00"
2022,1,"12","105",-0.195478933908374,26,2,"2022-04-01 15:30:00"
2022,1,"12","107",1.15363139372499,66,4,"2022-04-01 15:30:00"
2022,1,"12","109",-0.866929108882033,1,1,"2022-04-01 15:30:00"
